season,race,driver,lap,lap_time_s,tire,tire_age,stint,position
2019,United States Grand Prix,PER,54.0,102.623,HARD,30.0,2.0,10.0
2019,United States Grand Prix,PER,55.0,105.277,HARD,31.0,2.0,11.0
2019,United States Grand Prix,LEC,1.0,104.832,MEDIUM,4.0,1.0,4.0
2019,United States Grand Prix,LEC,2.0,102.605,MEDIUM,5.0,1.0,4.0
2019,United States Grand Prix,LEC,3.0,101.743,MEDIUM,6.0,1.0,4.0
2019,United States Grand Prix,LEC,4.0,101.504,MEDIUM,7.0,1.0,4.0
2019,United States Grand Prix,LEC,5.0,101.759,MEDIUM,8.0,1.0,4.0
2019,United States Grand Prix,LEC,6.0,101.722,MEDIUM,9.0,1.0,4.0
2019,United States Grand Prix,LEC,7.0,102.576,MEDIUM,10.0,1.0,4.0
2019,United States Grand Prix,LEC,8.0,102.048,MEDIUM,11.0,1.0,4.0
2019,United States Grand Prix,LEC,9.0,102.567,MEDIUM,12.0,1.0,4.0
2019,United States Grand Prix,LEC,10.0,101.953,MEDIUM,13.0,1.0,4.0
2019,United States Grand Prix,LEC,11.0,102.44,MEDIUM,14.0,1.0,4.0
2019,United States Grand Prix,LEC,12.0,102.593,MEDIUM,15.0,1.0,4.0
2019,United States Grand Prix,LEC,13.0,102.328,MEDIUM,16.0,1.0,4.0
2019,United States Grand Prix,LEC,14.0,101.866,MEDIUM,17.0,1.0,3.0
2019,United States Grand Prix,LEC,15.0,102.183,MEDIUM,18.0,1.0,2.0
2019,United States Grand Prix,LEC,16.0,104.01,MEDIUM,19.0,1.0,4.0
2019,United States Grand Prix,LEC,17.0,102.847,MEDIUM,20.0,1.0,4.0
2019,United States Grand Prix,LEC,18.0,102.45,MEDIUM,21.0,1.0,4.0
2019,United States Grand Prix,LEC,19.0,102.726,MEDIUM,22.0,1.0,4.0
2019,United States Grand Prix,LEC,20.0,103.822,MEDIUM,23.0,1.0,4.0
2019,United States Grand Prix,LEC,22.0,100.133,HARD,2.0,2.0,4.0
2019,United States Grand Prix,LEC,23.0,100.4,HARD,3.0,2.0,4.0
2019,United States Grand Prix,LEC,24.0,99.74,HARD,4.0,2.0,4.0
2019,United States Grand Prix,LEC,25.0,99.719,HARD,5.0,2.0,4.0
2019,United States Grand Prix,LEC,26.0,99.361,HARD,6.0,2.0,4.0
2019,United States Grand Prix,LEC,27.0,99.578,HARD,7.0,2.0,4.0
2019,United States Grand Prix,LEC,28.0,99.636,HARD,8.0,2.0,4.0
2019,United States Grand Prix,LEC,29.0,99.763,HARD,9.0,2.0,4.0
2019,United States Grand Prix,LEC,30.0,99.839,HARD,10.0,2.0,4.0
2019,United States Grand Prix,LEC,31.0,99.492,HARD,11.0,2.0,4.0
2019,United States Grand Prix,LEC,32.0,99.804,HARD,12.0,2.0,4.0
2019,United States Grand Prix,LEC,33.0,99.742,HARD,13.0,2.0,4.0
2019,United States Grand Prix,LEC,34.0,99.806,HARD,14.0,2.0,4.0
2019,United States Grand Prix,LEC,35.0,100.515,HARD,15.0,2.0,4.0
2019,United States Grand Prix,LEC,36.0,100.58,HARD,16.0,2.0,4.0
2019,United States Grand Prix,LEC,37.0,100.782,HARD,17.0,2.0,4.0
2019,United States Grand Prix,LEC,38.0,100.689,HARD,18.0,2.0,4.0
2019,United States Grand Prix,LEC,39.0,100.487,HARD,19.0,2.0,4.0
2019,United States Grand Prix,LEC,40.0,100.666,HARD,20.0,2.0,4.0
2019,United States Grand Prix,LEC,41.0,101.016,HARD,21.0,2.0,4.0
2019,United States Grand Prix,LEC,42.0,102.087,HARD,22.0,2.0,4.0
2019,United States Grand Prix,LEC,44.0,96.169,SOFT,2.0,3.0,4.0
2019,United States Grand Prix,LEC,45.0,100.235,SOFT,3.0,3.0,4.0
2019,United States Grand Prix,LEC,46.0,99.026,SOFT,4.0,3.0,4.0
2019,United States Grand Prix,LEC,47.0,98.543,SOFT,5.0,3.0,4.0
2019,United States Grand Prix,LEC,48.0,98.685,SOFT,6.0,3.0,4.0
2019,United States Grand Prix,LEC,49.0,98.6,SOFT,7.0,3.0,4.0
2019,United States Grand Prix,LEC,50.0,98.897,SOFT,8.0,3.0,4.0
2019,United States Grand Prix,LEC,51.0,98.649,SOFT,9.0,3.0,4.0
2019,United States Grand Prix,LEC,52.0,98.464,SOFT,10.0,3.0,4.0
2019,United States Grand Prix,LEC,53.0,98.223,SOFT,11.0,3.0,4.0
2019,United States Grand Prix,LEC,54.0,98.475,SOFT,12.0,3.0,4.0
2019,United States Grand Prix,LEC,55.0,100.523,SOFT,13.0,3.0,4.0
2019,United States Grand Prix,LEC,56.0,100.952,SOFT,14.0,3.0,4.0
2019,United States Grand Prix,STR,2.0,104.938,MEDIUM,2.0,1.0,16.0
2019,United States Grand Prix,STR,3.0,104.357,MEDIUM,3.0,1.0,16.0
2019,United States Grand Prix,STR,4.0,103.73,MEDIUM,4.0,1.0,16.0
2019,United States Grand Prix,STR,5.0,104.027,MEDIUM,5.0,1.0,16.0
2019,United States Grand Prix,STR,6.0,103.743,MEDIUM,6.0,1.0,16.0
2019,United States Grand Prix,STR,7.0,104.16,MEDIUM,7.0,1.0,16.0
2019,United States Grand Prix,STR,8.0,104.176,MEDIUM,8.0,1.0,15.0
2019,United States Grand Prix,STR,9.0,104.553,MEDIUM,9.0,1.0,15.0
2019,United States Grand Prix,STR,11.0,103.342,HARD,2.0,2.0,19.0
2019,United States Grand Prix,STR,12.0,102.415,HARD,3.0,2.0,18.0
2019,United States Grand Prix,STR,13.0,102.44,HARD,4.0,2.0,18.0
2019,United States Grand Prix,STR,14.0,102.36,HARD,5.0,2.0,18.0
2019,United States Grand Prix,STR,15.0,102.758,HARD,6.0,2.0,18.0
2019,United States Grand Prix,STR,16.0,102.524,HARD,7.0,2.0,18.0
2019,United States Grand Prix,STR,17.0,103.342,HARD,8.0,2.0,18.0
2019,United States Grand Prix,STR,18.0,102.494,HARD,9.0,2.0,16.0
2019,United States Grand Prix,STR,19.0,102.405,HARD,10.0,2.0,15.0
2019,United States Grand Prix,STR,20.0,102.042,HARD,11.0,2.0,15.0
2019,United States Grand Prix,STR,21.0,102.282,HARD,12.0,2.0,14.0
2019,United States Grand Prix,STR,22.0,103.131,HARD,13.0,2.0,13.0
2019,United States Grand Prix,STR,23.0,101.894,HARD,14.0,2.0,13.0
2019,United States Grand Prix,STR,24.0,102.353,HARD,15.0,2.0,13.0
2019,United States Grand Prix,STR,25.0,101.749,HARD,16.0,2.0,12.0
2019,United States Grand Prix,STR,26.0,101.961,HARD,17.0,2.0,12.0
2019,United States Grand Prix,STR,27.0,102.056,HARD,18.0,2.0,12.0
2019,United States Grand Prix,STR,28.0,102.052,HARD,19.0,2.0,11.0
2019,United States Grand Prix,STR,29.0,102.386,HARD,20.0,2.0,11.0
2019,United States Grand Prix,STR,31.0,100.854,SOFT,2.0,3.0,16.0
2019,United States Grand Prix,STR,32.0,100.745,SOFT,3.0,3.0,16.0
2019,United States Grand Prix,STR,33.0,101.491,SOFT,4.0,3.0,16.0
2019,United States Grand Prix,STR,34.0,101.156,SOFT,5.0,3.0,16.0
2019,United States Grand Prix,STR,35.0,101.153,SOFT,6.0,3.0,16.0
2019,United States Grand Prix,STR,36.0,101.815,SOFT,7.0,3.0,16.0
2019,United States Grand Prix,STR,37.0,103.385,SOFT,8.0,3.0,16.0
2019,United States Grand Prix,STR,38.0,101.26,SOFT,9.0,3.0,15.0
2019,United States Grand Prix,STR,39.0,102.462,SOFT,10.0,3.0,15.0
2019,United States Grand Prix,STR,40.0,101.163,SOFT,11.0,3.0,14.0
2019,United States Grand Prix,STR,41.0,102.308,SOFT,12.0,3.0,14.0
2019,United States Grand Prix,STR,42.0,100.38,SOFT,13.0,3.0,14.0
2019,United States Grand Prix,STR,43.0,101.012,SOFT,14.0,3.0,14.0
2019,United States Grand Prix,STR,44.0,100.827,SOFT,15.0,3.0,14.0
2019,United States Grand Prix,STR,45.0,101.414,SOFT,16.0,3.0,14.0
2019,United States Grand Prix,STR,46.0,100.848,SOFT,17.0,3.0,14.0
2019,United States Grand Prix,STR,47.0,100.573,SOFT,18.0,3.0,14.0
2019,United States Grand Prix,STR,48.0,100.645,SOFT,19.0,3.0,14.0
2019,United States Grand Prix,STR,49.0,101.404,SOFT,20.0,3.0,14.0
2019,United States Grand Prix,STR,50.0,102.459,SOFT,21.0,3.0,14.0
2019,United States Grand Prix,STR,51.0,101.951,SOFT,22.0,3.0,14.0
2019,United States Grand Prix,STR,52.0,101.731,SOFT,23.0,3.0,14.0
2019,United States Grand Prix,STR,53.0,101.705,SOFT,24.0,3.0,14.0
2019,United States Grand Prix,STR,54.0,102.837,SOFT,25.0,3.0,13.0
2019,United States Grand Prix,STR,55.0,104.269,SOFT,26.0,3.0,13.0
2019,United States Grand Prix,MAG,1.0,108.938,MEDIUM,1.0,1.0,10.0
2019,United States Grand Prix,MAG,2.0,104.529,MEDIUM,2.0,1.0,10.0
2019,United States Grand Prix,MAG,3.0,103.617,MEDIUM,3.0,1.0,10.0
2019,United States Grand Prix,MAG,4.0,103.394,MEDIUM,4.0,1.0,10.0
2019,United States Grand Prix,MAG,5.0,103.23,MEDIUM,5.0,1.0,10.0
2019,United States Grand Prix,MAG,6.0,103.127,MEDIUM,6.0,1.0,10.0
2019,United States Grand Prix,MAG,7.0,103.773,MEDIUM,7.0,1.0,10.0
2019,United States Grand Prix,MAG,8.0,104.145,MEDIUM,8.0,1.0,9.0
2019,United States Grand Prix,MAG,9.0,105.47,MEDIUM,9.0,1.0,11.0
2019,United States Grand Prix,MAG,10.0,105.899,MEDIUM,10.0,1.0,12.0
2019,United States Grand Prix,MAG,11.0,104.7,MEDIUM,11.0,1.0,12.0
2019,United States Grand Prix,MAG,12.0,104.042,MEDIUM,12.0,1.0,12.0
2019,United States Grand Prix,MAG,13.0,103.938,MEDIUM,13.0,1.0,12.0
2019,United States Grand Prix,MAG,14.0,105.31,MEDIUM,14.0,1.0,13.0
2019,United States Grand Prix,MAG,15.0,104.965,MEDIUM,15.0,1.0,14.0
2019,United States Grand Prix,MAG,16.0,103.916,MEDIUM,16.0,1.0,14.0
2019,United States Grand Prix,MAG,17.0,103.759,MEDIUM,17.0,1.0,14.0
2019,United States Grand Prix,MAG,18.0,103.621,MEDIUM,18.0,1.0,14.0
2019,United States Grand Prix,MAG,20.0,102.776,HARD,3.0,2.0,17.0
2019,United States Grand Prix,MAG,21.0,101.938,HARD,4.0,2.0,16.0
2019,United States Grand Prix,MAG,22.0,102.134,HARD,5.0,2.0,16.0
2019,United States Grand Prix,MAG,23.0,102.033,HARD,6.0,2.0,16.0
2019,United States Grand Prix,MAG,24.0,101.876,HARD,7.0,2.0,15.0
2019,United States Grand Prix,MAG,25.0,102.137,HARD,8.0,2.0,15.0
2019,United States Grand Prix,MAG,26.0,102.051,HARD,9.0,2.0,15.0
2019,United States Grand Prix,MAG,27.0,102.765,HARD,10.0,2.0,15.0
2019,United States Grand Prix,MAG,28.0,101.997,HARD,11.0,2.0,14.0
2019,United States Grand Prix,MAG,29.0,102.927,HARD,12.0,2.0,15.0
2019,United States Grand Prix,MAG,30.0,102.34,HARD,13.0,2.0,14.0
2019,United States Grand Prix,MAG,31.0,102.074,HARD,14.0,2.0,14.0
2019,United States Grand Prix,MAG,32.0,102.155,HARD,15.0,2.0,14.0
2019,United States Grand Prix,MAG,33.0,104.336,HARD,16.0,2.0,14.0
2019,United States Grand Prix,MAG,34.0,101.807,HARD,17.0,2.0,14.0
2019,United States Grand Prix,MAG,35.0,101.59,HARD,18.0,2.0,14.0
2019,United States Grand Prix,MAG,36.0,101.997,HARD,19.0,2.0,14.0
2019,United States Grand Prix,MAG,37.0,101.824,HARD,20.0,2.0,14.0
2019,United States Grand Prix,MAG,38.0,104.087,HARD,21.0,2.0,14.0
2019,United States Grand Prix,MAG,39.0,102.923,HARD,22.0,2.0,14.0
2019,United States Grand Prix,MAG,40.0,104.926,HARD,23.0,2.0,15.0
2019,United States Grand Prix,MAG,42.0,100.347,SOFT,2.0,3.0,16.0
2019,United States Grand Prix,MAG,43.0,101.571,SOFT,3.0,3.0,16.0
2019,United States Grand Prix,MAG,44.0,101.396,SOFT,4.0,3.0,16.0
2019,United States Grand Prix,MAG,45.0,101.033,SOFT,5.0,3.0,16.0
2019,United States Grand Prix,MAG,46.0,101.328,SOFT,6.0,3.0,16.0
2019,United States Grand Prix,MAG,47.0,101.54,SOFT,7.0,3.0,16.0
2019,United States Grand Prix,MAG,48.0,101.509,SOFT,8.0,3.0,16.0
2019,United States Grand Prix,MAG,49.0,101.818,SOFT,9.0,3.0,16.0
2019,United States Grand Prix,MAG,50.0,101.573,SOFT,10.0,3.0,16.0
2019,United States Grand Prix,MAG,51.0,102.942,SOFT,11.0,3.0,16.0
2019,United States Grand Prix,MAG,52.0,100.972,SOFT,12.0,3.0,16.0
2019,United States Grand Prix,ALB,1.0,109.52,SOFT,4.0,1.0,11.0
2019,United States Grand Prix,ALB,3.0,100.155,MEDIUM,2.0,2.0,20.0
2019,United States Grand Prix,ALB,4.0,100.377,MEDIUM,3.0,2.0,20.0
2019,United States Grand Prix,ALB,5.0,100.398,MEDIUM,4.0,2.0,20.0
2019,United States Grand Prix,ALB,6.0,101.41,MEDIUM,5.0,2.0,20.0
2019,United States Grand Prix,ALB,7.0,101.781,MEDIUM,6.0,2.0,19.0
2019,United States Grand Prix,ALB,8.0,103.037,MEDIUM,7.0,2.0,17.0
2019,United States Grand Prix,ALB,9.0,101.83,MEDIUM,8.0,2.0,17.0
2019,United States Grand Prix,ALB,10.0,102.007,MEDIUM,9.0,2.0,16.0
2019,United States Grand Prix,ALB,11.0,104.069,MEDIUM,10.0,2.0,16.0
2019,United States Grand Prix,ALB,12.0,102.601,MEDIUM,11.0,2.0,15.0
2019,United States Grand Prix,ALB,13.0,103.552,MEDIUM,12.0,2.0,15.0
2019,United States Grand Prix,ALB,14.0,103.271,MEDIUM,13.0,2.0,14.0
2019,United States Grand Prix,ALB,15.0,101.765,MEDIUM,14.0,2.0,13.0
2019,United States Grand Prix,ALB,16.0,102.23,MEDIUM,15.0,2.0,13.0
2019,United States Grand Prix,ALB,17.0,102.384,MEDIUM,16.0,2.0,13.0
2019,United States Grand Prix,ALB,18.0,102.371,MEDIUM,17.0,2.0,13.0
2019,United States Grand Prix,ALB,19.0,102.802,MEDIUM,18.0,2.0,11.0
2019,United States Grand Prix,ALB,20.0,103.47,MEDIUM,19.0,2.0,9.0
2019,United States Grand Prix,ALB,22.0,100.437,MEDIUM,2.0,3.0,12.0
2019,United States Grand Prix,ALB,23.0,99.593,MEDIUM,3.0,3.0,12.0
2019,United States Grand Prix,ALB,24.0,100.225,MEDIUM,4.0,3.0,12.0
2019,United States Grand Prix,ALB,25.0,99.204,MEDIUM,5.0,3.0,10.0
2019,United States Grand Prix,ALB,26.0,99.72,MEDIUM,6.0,3.0,10.0
2019,United States Grand Prix,ALB,27.0,101.114,MEDIUM,7.0,3.0,9.0
2019,United States Grand Prix,ALB,28.0,100.2,MEDIUM,8.0,3.0,8.0
2019,United States Grand Prix,ALB,29.0,99.79,MEDIUM,9.0,3.0,8.0
2019,United States Grand Prix,ALB,30.0,100.47,MEDIUM,10.0,3.0,8.0
2019,United States Grand Prix,ALB,31.0,100.303,MEDIUM,11.0,3.0,7.0
2019,United States Grand Prix,ALB,32.0,99.752,MEDIUM,12.0,3.0,7.0
2019,United States Grand Prix,ALB,33.0,100.139,MEDIUM,13.0,3.0,7.0
2019,United States Grand Prix,ALB,34.0,100.598,MEDIUM,14.0,3.0,7.0
2019,United States Grand Prix,ALB,35.0,100.407,MEDIUM,15.0,3.0,6.0
2019,United States Grand Prix,ALB,36.0,101.209,MEDIUM,16.0,3.0,6.0
2019,United States Grand Prix,ALB,37.0,100.103,MEDIUM,17.0,3.0,5.0
2019,United States Grand Prix,ALB,38.0,100.503,MEDIUM,18.0,3.0,5.0
2019,United States Grand Prix,ALB,39.0,100.614,MEDIUM,19.0,3.0,5.0
2019,United States Grand Prix,ALB,40.0,100.639,MEDIUM,20.0,3.0,5.0
2019,United States Grand Prix,ALB,42.0,98.029,SOFT,5.0,4.0,9.0
2019,United States Grand Prix,ALB,43.0,98.912,SOFT,6.0,4.0,7.0
2019,United States Grand Prix,ALB,44.0,98.634,SOFT,7.0,4.0,7.0
2019,United States Grand Prix,ALB,45.0,99.306,SOFT,8.0,4.0,6.0
2019,United States Grand Prix,ALB,46.0,98.574,SOFT,9.0,4.0,6.0
2019,United States Grand Prix,ALB,47.0,98.939,SOFT,10.0,4.0,6.0
2019,United States Grand Prix,ALB,48.0,98.481,SOFT,11.0,4.0,5.0
2019,United States Grand Prix,ALB,49.0,99.957,SOFT,12.0,4.0,5.0
2019,United States Grand Prix,ALB,50.0,99.932,SOFT,13.0,4.0,5.0
2019,United States Grand Prix,ALB,51.0,99.935,SOFT,14.0,4.0,5.0
2019,United States Grand Prix,ALB,52.0,100.34,SOFT,15.0,4.0,5.0
2019,United States Grand Prix,ALB,53.0,100.543,SOFT,16.0,4.0,5.0
2019,United States Grand Prix,ALB,54.0,99.445,SOFT,17.0,4.0,5.0
2019,United States Grand Prix,ALB,55.0,98.955,SOFT,18.0,4.0,5.0
2019,United States Grand Prix,ALB,56.0,100.241,SOFT,19.0,4.0,5.0
2019,United States Grand Prix,KVY,1.0,111.478,HARD,1.0,1.0,15.0
2019,United States Grand Prix,KVY,2.0,104.754,HARD,2.0,1.0,14.0
2019,United States Grand Prix,KVY,3.0,103.71,HARD,3.0,1.0,14.0
2019,United States Grand Prix,KVY,4.0,103.3,HARD,4.0,1.0,13.0
2019,United States Grand Prix,KVY,5.0,103.204,HARD,5.0,1.0,13.0
2019,United States Grand Prix,KVY,6.0,103.288,HARD,6.0,1.0,13.0
2019,United States Grand Prix,KVY,7.0,103.136,HARD,7.0,1.0,13.0
2019,United States Grand Prix,KVY,8.0,103.754,HARD,8.0,1.0,12.0
2019,United States Grand Prix,KVY,9.0,104.088,HARD,9.0,1.0,12.0
2019,United States Grand Prix,KVY,10.0,103.266,HARD,10.0,1.0,11.0
2019,United States Grand Prix,KVY,11.0,103.55,HARD,11.0,1.0,11.0
2019,United States Grand Prix,KVY,12.0,103.167,HARD,12.0,1.0,11.0
2019,United States Grand Prix,KVY,13.0,103.237,HARD,13.0,1.0,11.0
2019,United States Grand Prix,KVY,14.0,103.057,HARD,14.0,1.0,11.0
2019,United States Grand Prix,KVY,15.0,103.146,HARD,15.0,1.0,11.0
2019,United States Grand Prix,KVY,16.0,102.893,HARD,16.0,1.0,11.0
2019,United States Grand Prix,KVY,17.0,103.274,HARD,17.0,1.0,11.0
2019,United States Grand Prix,KVY,18.0,103.309,HARD,18.0,1.0,11.0
2019,United States Grand Prix,KVY,19.0,103.245,HARD,19.0,1.0,9.0
2019,United States Grand Prix,KVY,20.0,103.954,HARD,20.0,1.0,7.0
2019,United States Grand Prix,KVY,21.0,105.721,HARD,21.0,1.0,8.0
2019,United States Grand Prix,KVY,23.0,101.601,MEDIUM,2.0,2.0,15.0
2019,United States Grand Prix,KVY,24.0,100.785,MEDIUM,3.0,2.0,14.0
2019,United States Grand Prix,KVY,25.0,100.548,MEDIUM,4.0,2.0,13.0
2019,United States Grand Prix,KVY,26.0,100.95,MEDIUM,5.0,2.0,13.0
2019,United States Grand Prix,KVY,27.0,101.309,MEDIUM,6.0,2.0,13.0
2019,United States Grand Prix,KVY,28.0,101.839,MEDIUM,7.0,2.0,12.0
2019,United States Grand Prix,KVY,29.0,102.706,MEDIUM,8.0,2.0,13.0
2019,United States Grand Prix,KVY,30.0,101.197,MEDIUM,9.0,2.0,12.0
2019,United States Grand Prix,KVY,31.0,100.921,MEDIUM,10.0,2.0,12.0
2019,United States Grand Prix,KVY,32.0,100.783,MEDIUM,11.0,2.0,12.0
2019,United States Grand Prix,KVY,33.0,100.667,MEDIUM,12.0,2.0,12.0
2019,United States Grand Prix,KVY,34.0,100.617,MEDIUM,13.0,2.0,12.0
2019,United States Grand Prix,KVY,35.0,100.676,MEDIUM,14.0,2.0,12.0
2019,United States Grand Prix,KVY,36.0,102.041,MEDIUM,15.0,2.0,12.0
2019,United States Grand Prix,KVY,37.0,101.189,MEDIUM,16.0,2.0,12.0
2019,United States Grand Prix,KVY,38.0,101.392,MEDIUM,17.0,2.0,12.0
2019,United States Grand Prix,KVY,39.0,103.211,MEDIUM,18.0,2.0,13.0
2019,United States Grand Prix,KVY,41.0,98.969,SOFT,2.0,3.0,13.0
2019,United States Grand Prix,KVY,42.0,99.71,SOFT,3.0,3.0,13.0
2019,United States Grand Prix,KVY,43.0,100.34,SOFT,4.0,3.0,13.0
2019,United States Grand Prix,KVY,44.0,101.936,SOFT,5.0,3.0,13.0
2019,United States Grand Prix,KVY,45.0,100.686,SOFT,6.0,3.0,13.0
2019,United States Grand Prix,KVY,46.0,100.096,SOFT,7.0,3.0,13.0
2019,United States Grand Prix,KVY,47.0,99.582,SOFT,8.0,3.0,13.0
2019,United States Grand Prix,KVY,48.0,99.528,SOFT,9.0,3.0,12.0
2019,United States Grand Prix,KVY,49.0,99.323,SOFT,10.0,3.0,12.0
2019,United States Grand Prix,KVY,50.0,99.682,SOFT,11.0,3.0,12.0
2019,United States Grand Prix,KVY,51.0,99.64,SOFT,12.0,3.0,12.0
2019,United States Grand Prix,KVY,52.0,100.351,SOFT,13.0,3.0,12.0
2019,United States Grand Prix,KVY,53.0,100.553,SOFT,14.0,3.0,11.0
2019,United States Grand Prix,KVY,54.0,100.477,SOFT,15.0,3.0,11.0
2019,United States Grand Prix,KVY,55.0,102.578,SOFT,16.0,3.0,10.0
2019,United States Grand Prix,HUL,1.0,110.5,HARD,1.0,1.0,13.0
2019,United States Grand Prix,HUL,2.0,104.332,HARD,2.0,1.0,12.0
2019,United States Grand Prix,HUL,3.0,103.768,HARD,3.0,1.0,12.0
2019,United States Grand Prix,HUL,4.0,103.395,HARD,4.0,1.0,12.0
2019,United States Grand Prix,HUL,5.0,103.268,HARD,5.0,1.0,12.0
2019,United States Grand Prix,HUL,6.0,103.41,HARD,6.0,1.0,12.0
2019,United States Grand Prix,HUL,7.0,103.341,HARD,7.0,1.0,12.0
2019,United States Grand Prix,HUL,8.0,103.865,HARD,8.0,1.0,11.0
2019,United States Grand Prix,HUL,9.0,103.093,HARD,9.0,1.0,10.0
2019,United States Grand Prix,HUL,10.0,103.262,HARD,10.0,1.0,10.0
2019,United States Grand Prix,HUL,11.0,103.463,HARD,11.0,1.0,10.0
2019,United States Grand Prix,HUL,12.0,103.207,HARD,12.0,1.0,10.0
2019,United States Grand Prix,HUL,13.0,103.307,HARD,13.0,1.0,10.0
2019,United States Grand Prix,HUL,14.0,102.953,HARD,14.0,1.0,10.0
2019,United States Grand Prix,HUL,15.0,102.952,HARD,15.0,1.0,10.0
2019,United States Grand Prix,HUL,16.0,103.272,HARD,16.0,1.0,10.0
2019,United States Grand Prix,HUL,17.0,103.091,HARD,17.0,1.0,10.0
2019,United States Grand Prix,HUL,18.0,103.124,HARD,18.0,1.0,10.0
2019,United States Grand Prix,HUL,19.0,102.476,HARD,19.0,1.0,8.0
2019,United States Grand Prix,HUL,20.0,102.951,HARD,20.0,1.0,6.0
2019,United States Grand Prix,HUL,21.0,102.797,HARD,21.0,1.0,5.0
2019,United States Grand Prix,HUL,22.0,103.954,HARD,22.0,1.0,5.0
2019,United States Grand Prix,HUL,23.0,103.168,HARD,23.0,1.0,5.0
2019,United States Grand Prix,HUL,24.0,104.548,HARD,24.0,1.0,6.0
2019,United States Grand Prix,HUL,25.0,104.574,HARD,25.0,1.0,7.0
2019,United States Grand Prix,HUL,26.0,104.19,HARD,26.0,1.0,8.0
2019,United States Grand Prix,HUL,27.0,106.077,HARD,27.0,1.0,10.0
2019,United States Grand Prix,HUL,29.0,100.861,MEDIUM,2.0,2.0,14.0
2019,United States Grand Prix,HUL,30.0,101.295,MEDIUM,3.0,2.0,13.0
2019,United States Grand Prix,HUL,31.0,100.454,MEDIUM,4.0,2.0,13.0
2019,United States Grand Prix,HUL,32.0,99.949,MEDIUM,5.0,2.0,13.0
2019,United States Grand Prix,HUL,33.0,99.825,MEDIUM,6.0,2.0,13.0
2019,United States Grand Prix,HUL,34.0,100.014,MEDIUM,7.0,2.0,13.0
2019,United States Grand Prix,HUL,35.0,100.288,MEDIUM,8.0,2.0,13.0
2019,United States Grand Prix,HUL,36.0,100.67,MEDIUM,9.0,2.0,13.0
2019,United States Grand Prix,HUL,37.0,100.037,MEDIUM,10.0,2.0,13.0
2019,United States Grand Prix,HUL,38.0,100.195,MEDIUM,11.0,2.0,13.0
2019,United States Grand Prix,HUL,39.0,100.137,MEDIUM,12.0,2.0,12.0
2019,United States Grand Prix,HUL,41.0,101.514,SOFT,2.0,3.0,12.0
2019,United States Grand Prix,HUL,42.0,99.346,SOFT,3.0,3.0,12.0
2019,United States Grand Prix,HUL,43.0,99.629,SOFT,4.0,3.0,11.0
2019,United States Grand Prix,HUL,44.0,101.39,SOFT,5.0,3.0,12.0
2019,United States Grand Prix,HUL,45.0,101.963,SOFT,6.0,3.0,12.0
2019,United States Grand Prix,HUL,46.0,99.691,SOFT,7.0,3.0,12.0
2019,United States Grand Prix,HUL,47.0,98.437,SOFT,8.0,3.0,11.0
2019,United States Grand Prix,HUL,48.0,99.519,SOFT,9.0,3.0,11.0
2019,United States Grand Prix,HUL,49.0,99.671,SOFT,10.0,3.0,11.0
2019,United States Grand Prix,HUL,50.0,99.747,SOFT,11.0,3.0,11.0
2019,United States Grand Prix,HUL,51.0,99.484,SOFT,12.0,3.0,11.0
2019,United States Grand Prix,HUL,52.0,100.829,SOFT,13.0,3.0,11.0
2019,United States Grand Prix,HUL,53.0,100.206,SOFT,14.0,3.0,10.0
2019,United States Grand Prix,HUL,54.0,100.154,SOFT,15.0,3.0,9.0
2019,United States Grand Prix,HUL,55.0,100.961,SOFT,16.0,3.0,9.0
2019,United States Grand Prix,RIC,1.0,106.886,SOFT,4.0,1.0,7.0
2019,United States Grand Prix,RIC,2.0,102.902,SOFT,5.0,1.0,6.0
2019,United States Grand Prix,RIC,3.0,103.193,SOFT,6.0,1.0,6.0
2019,United States Grand Prix,RIC,4.0,102.353,SOFT,7.0,1.0,6.0
2019,United States Grand Prix,RIC,5.0,102.257,SOFT,8.0,1.0,6.0
2019,United States Grand Prix,RIC,6.0,102.204,SOFT,9.0,1.0,6.0
2019,United States Grand Prix,RIC,7.0,102.559,SOFT,10.0,1.0,6.0
2019,United States Grand Prix,RIC,8.0,102.528,SOFT,11.0,1.0,5.0
2019,United States Grand Prix,RIC,9.0,102.9,SOFT,12.0,1.0,5.0
2019,United States Grand Prix,RIC,10.0,102.579,SOFT,13.0,1.0,5.0
2019,United States Grand Prix,RIC,11.0,103.28,SOFT,14.0,1.0,5.0
2019,United States Grand Prix,RIC,12.0,102.841,SOFT,15.0,1.0,5.0
2019,United States Grand Prix,RIC,13.0,102.79,SOFT,16.0,1.0,5.0
2019,United States Grand Prix,RIC,14.0,102.9,SOFT,17.0,1.0,5.0
2019,United States Grand Prix,RIC,15.0,102.648,SOFT,18.0,1.0,5.0
2019,United States Grand Prix,RIC,16.0,102.732,SOFT,19.0,1.0,5.0
2019,United States Grand Prix,RIC,17.0,102.66,SOFT,20.0,1.0,5.0
2019,United States Grand Prix,RIC,18.0,102.741,SOFT,21.0,1.0,5.0
2019,United States Grand Prix,RIC,19.0,102.724,SOFT,22.0,1.0,5.0
2019,United States Grand Prix,RIC,20.0,103.287,SOFT,23.0,1.0,5.0
2019,United States Grand Prix,RIC,21.0,103.95,SOFT,24.0,1.0,4.0
2019,United States Grand Prix,RIC,23.0,101.18,HARD,2.0,2.0,6.0
